"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1242123","OF4","67032","77617","Army","1","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1242123","OF4","67032","77617","RAF","1","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1242123","D","23427","29092","Knowledge Information Management Support Officer","1","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1242123","E1","18370","22124","Knowledge Information Management Support Officer","1","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1242123","C1","35648","44268","Senior Analyst","1","Operational Research"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1242123","C1","35648","44268","Senior Analyst","1","Operational Research"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1242123","C1","35648","44268","Senior Analyst","1","Operational Research"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1242123","C2","29258","36333","Analyst","1","Operational Research"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1242123","C2","29258","36333","Analyst","1","Operational Research"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1242123","C2","29258","36333","Analyst","1","Operational Research"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1605824","OF5","81310","89408","RAF","1","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1605824","OF4","67032","77617","RAF","1","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1605824","OF4","67032","77617","RAF","1","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1605824","OF5","81310","89408","RM","1","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1605824","OF4","67032","77617","Army","1","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1605824","OF4","67032","77617","Army","1","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1605824","OF4","67032","77617","Army","1","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1605824","OF5","81310","89408","RAF","1","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1605824","OF4","67032","77617","Army","1","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1605824","OF4","67032","77617","RAF","1","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1605824","OF4","67032","77617","Army","1","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1605824","OF4","67032","77617","Army","1","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1605824","OF4","67032","77617","RAF","1","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1605824","C1","35648","44268","Project Manager","1","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1119832","B1","56436","72185","Business Manager","1","Policy"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1119832","C1","35648","44268","Programme Management","2","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1119832","C1","35648","44268","Senior HR Manager","1","Human Resources"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1119832","C1","35648","44268","Secretariat & Private Office","1","Policy"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1119832","Supt MDP","59183","68956","Police","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1119832","C2","29258","36333","Media and Press","1","Communications"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1119832","C2","29258","36333","Strategic Communications","1","Communications"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1119832","C2","29258","36333","Community Service","1","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1119832","C2","29258","36333","Direct Military Support","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1119832","C2","29258","36333","WOME Production","1","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1119832","D","23427","29092","WOME Production","1","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1119832","D","23427","29092","Civilian HR Expert","1","Human Resources"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1119832","PSgt MDP","34693","41717","Police","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1119832","Skill Zone 3","18010","22150","WOME Production","1","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1119832","Locally Employed Civilian (LEC)","0","0","Locally Employed Civilians","620","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1119832","OF2","37916","45090","Army","2","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1119832","OF2","37916","45090","RAF","3","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1119832","OF2","37916","45090","RG","10","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1119832","OF2","37916","45090","RN","6","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1119832","OF3","47760","57200","Army","5","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1119832","OF3","47760","57200","RAF","5","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1119832","OF3","47760","57200","RG","6","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1119832","OF3","47760","57200","RN","7","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1119832","OF4","67032","77617","Army","1","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1119832","OF4","67032","77617","RAF","1","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1119832","OF4","67032","77617","RG","1","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1119832","OF4","67032","77617","RN","4","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1119832","OF5","81310","89408","Army","1","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1119832","OR1-3","17515","28940","Army","3","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1119832","OR1-3","17515","28940","RAF","9","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1119832","OR1-3","17515","28940","RG","116","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1119832","OR1-3","17515","28940","RM","1","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1119832","OR1-3","17515","28940","RN","31","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1119832","OR4","26405","33182","Army","4","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1119832","OR4","26405","33182","RAF","21","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1119832","OR4","26405","33182","RG","35","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1119832","OR4","26405","33182","RN","24","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1119832","OR5-6","30013","36929","Army","6","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1119832","OR5-6","30013","36929","RAF","10","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1119832","OR5-6","30013","36929","RG","22","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1119832","OR5-6","30013","36929","RM","1","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1119832","OR5-6","30013","36929","RN","15","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1119832","OR7-8","33223","43252","Army","12","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1119832","OR7-8","33223","43252","RAF","5","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1119832","OR7-8","33223","43252","RG","20","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1119832","OR7-8","33223","43252","RN","24","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1119832","OR9","38600","46753","Army","4","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1119832","OR9","38600","46753","RAF","3","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1119832","OR9","38600","46753","RG","2","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1119832","OR9","38600","46753","RN","3","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OF5","81310","89408","RN","1.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OF4","67032","77617","Army","1.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OR7-8","33223","43252","RAF","1.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OR5-6","30013","36929","RAF","1.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1671070","OR4","26405","33182","Army","1.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1675461","C1","35648","44268","Knowledge Information Management Manager","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1675461","C2","29258","36333","Safety,Health,Environment&Fire","1.00","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1675461","C2","29258","36333","Not In Post","1.00","Finance"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1675461","C2","29258","36333","Information Manager","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1675461","C2","29258","36333","Training and Education","1.00","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1675461","Civilian Medical Practitioner","65071","77303","Doctor","1.00","Medicine"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1675461","D","23427","29092","Knowledge Information Management Manager","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1675461","D","23427","29092","Knowledge Information Management Manager","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1675461","D","23427","29092","Security Management","1.00","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1675461","E1","18370","22124","Administrative Support","1.00","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1675461","E1","18370","22124","Knowledge Information Management Manager","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1675461","E1","18370","22124","Security Support","1.00","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1675461","E1","18370","22124","Administrative Support","1.00","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1675461","E1","18370","22124","Administrative Support","1.00","Finance"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1675461","OF2","37916","45090","RAF","1.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1675461","OF2","37916","45090","RN","3.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1675461","OF2","37916","45090","Rn","1.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1675461","OF2","37916","45090","RN","2.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1675461","OF2","37916","45090","Army","1.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1675461","OF3","47760","57200","RN","1.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1675461","OF3","47760","57200","RM","1.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1675461","OF3","47760","57200","RAF","1.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1675461","OF3","47760","57200","RN","3.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1675461","OF3","47760","57200","Army","1.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1675461","OF4","67032","77617","RN","1.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1675461","OF4","67032","77617","RAF","1.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1675461","OF4","67032","77617","RN","1.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1675461","OF4","67032","77617","RN","2.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1675461","OF4","67032","77617","Army","1.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1675461","OF5","81310","89408","Army","1.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1675461","OF5","81310","89408","RAF","1.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1675461","OR1-3","17515","28940","RAF","1.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1675461","OR1-3","17515","28940","RM","13.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1675461","OR1-3","17515","28940","RAF","4.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1675461","OR1-3","17515","28940","RN","10.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1675461","OR1-3","17515","28940","Army","40.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1675461","OR4","26405","33182","RAF","1.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1675461","OR4","26405","33182","RN","9.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1675461","OR4","26405","33182","RM","5.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1675461","OR4","26405","33182","Army","1.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1675461","OR4","26405","33182","RAF","3.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1675461","OR4","26405","33182","RN","12.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1675461","OR4","26405","33182","Army","9.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1675461","OR5-6","30013","36929","RAF","3.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1675461","OR5-6","30013","36929","RN","3.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1675461","OR5-6","30013","36929","RM","1.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1675461","OR5-6","30013","36929","RN","9.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1675461","OR5-6","30013","36929","RM","1.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1675461","OR5-6","30013","36929","Army","5.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1675461","OR7-8","33223","43252","Army","1.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1675461","OR7-8","33223","43252","RN","2.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1675461","OR7-8","33223","43252","RM","1.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1675461","OR7-8","33223","43252","RN","6.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1675461","OR7-8","33223","43252","RM","1.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1675461","OR7-8","33223","43252","Army","3.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1675461","OR9","38600","46753","RAF","1.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1675461","Pharmacy Techn Higher Level","21176","27625","Pharmacy","1.00","Medicine"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00094472","OF3","47760","57200","RAF","1.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00094472","E1","18370","22124","Administrative Support","1.00","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00171528","B2","47942","59535","Project Manager","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00171528","C1","35648","44268","Project Planning & Scheduling","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00171528","D","23427","29092","Project Planning & Scheduling","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00171528","B2","47942","59535","Finance","1.00","Finance"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00171528","C1","35648","44268","Finance","2.00","Finance"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00171528","C2","29258","36333","Finance","2.00","Finance"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00171528","OF3","47760","57200","Army","2.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00171528","OR7-8","33223","43252","Army","1.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00171528","D","23427","29092","Finance","6.00","Finance"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00171528","OF4","67032","77617","RAF","1.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00171528","C1","35648","44268","Audit and Assurance","1.00","Internal Audit"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00171528","D","23427","29092","Audit and Assurance","1.00","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00171528","C1","35648","44268","Business Risk Management","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00171528","B2","47942","59535","Environment and Sustainability","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00171528","C1","35648","44268","Environment and Sustainability","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00171528","C2","29258","36333","Environment and Sustainability","6.00","Planning"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00171528","E1","18370","22124","Environment and Sustainability","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00171528","B2","47942","59535","Security Advisor","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00171528","C1","35648","44268","Security Advisor","2.00","Planning"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00171528","C2","29258","36333","Security Advisor","3.00","Planning"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00171528","OR9","38600","46753","RAF","1.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00171528","D","23427","29092","Security Advisor","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00171528","OF5","81310","89408","RAF","1.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00171528","OF4","67032","77617","Army","2.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00171528","OF3","47760","57200","RAF","1.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00171528","C1","35648","44268","Estate Planning","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00171528","C2","29258","36333","Estate Planning","3.00","Planning"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00171528","D","23427","29092","Estate Planning","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00171528","E1","18370","22124","Administrative Support","1.00","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00171528","B2","47942","59535","Policy Adviser","1.00","Policy"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00171528","C2","29258","36333","Policy Adviser","1.00","Policy"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00171528","OF4","67032","77617","RN","1.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00171528","OF3","47760","57200","RAF","2.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00171528","OF3","47760","57200","RN","1.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1592539","OF3","47760","57200","RN","1.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1592539","OR4","26405","33182","RAF","1.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1592539","E1","18370","22124","Administrative Support","1.00","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058640","E1","18370","22124","Administrative Support","2.00","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058640","OF4","67032","77617","RAF","3.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058640","OF3","47760","57200","Army","9.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058640","OF2","37916","45090","RAF","1.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058640","OR7-8","33223","43252","Army","1.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058640","OR5-6","30013","36929","RAF","1.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058640","OR4","26405","33182","Army","1.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058640","OF5","81310","89408","Army","1.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058640","OF5","81310","89408","RAF","2.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058640","OF4","67032","77617","Army","6.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058640","OF4","67032","77617","RN","3.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058640","OF3","47760","57200","RN","6.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058640","OF3","47760","57200","RAF","7.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058640","OF2","37916","45090","RN","1.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058640","OR7-8","33223","43252","RAF","1.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058640","OF2","37916","45090","RAF","1.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058640","OF3","47760","57200","RAF","1.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058640","OF2","37916","45090","Army","3.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058640","OF2","37916","45090","RAF","3.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058640","OF2","37916","45090","RM","2.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058640","OR9","38600","46753","Army","2.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058640","OR9","38600","46753","RM","4.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058640","OR7-8","33223","43252","Army","3.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058640","OR7-8","33223","43252","RAF","2.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058640","OR7-8","33223","43252","RM","2.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058640","OR5-6","30013","36929","RAF","2.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058640","OR4","26405","33182","RM","2.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058640","C1","35648","44268","Not in Post","1.00","Finance"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058640","E1","18370","22124","Administrative Support","1.00","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058640","Skill Zone 1","15083","16482","Storekeeping/WarehouseOps","1.00","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058650","OF3","47760","57200","Army","9","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058650","OF4","67032","77617","Army","5","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058650","OR1-3","17515","28940","Army","3","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058650","OR7-8","33223","43252","Army","5","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058650","OR9","38600","46753","Army","1","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058650","OF3","47760","57200","RAF","8","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058650","OF4","67032","77617","RAF","2","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058650","OF5","81310","89408","RAF","1","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058650","OR1-3","17515","28940","RAF","1","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058650","OR4","26405","33182","RAF","3","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058650","OR5-6","30013","36929","RAF","3","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058650","OF3","47760","57200","RM","1","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058650","OF4","67032","77617","RM","1","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058650","OF3","47760","57200","RN","3","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058650","OF4","67032","77617","RN","2","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058650","OR1-3","17515","28940","RN","3","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058650","OR4","26405","33182","RN","1","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058650","OR7-8","33223","43252","RN","1","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058650","OR9","38600","46753","RN","1","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058663","OF3","47760","57200","Army","7","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058663","OF4","67032","77617","Army","2","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058663","OF5","81310","89408","Army","1","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058663","OR1-3","17515","28940","Army","1","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058663","OR5-6","30013","36929","Army","1","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058663","E1","18370","22124","HR Support Officer","1","Human Resources"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058663","OF3","47760","57200","RAF","4","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058663","OF4","67032","77617","RAF","1","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058663","OR5-6","30013","36929","RAF","1","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058663","OF3","47760","57200","RN","3","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058663","OF4","67032","77617","RN","1","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058663","OR4","26405","33182","RN","2","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058663","OR5-6","30013","36929","RN","1","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058619","OF4","67032","77617","RAF","1","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058619","OR4","26405","33182","RM","1","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058619","OF3","47760","57200","RM","1","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058619","OR5-6","30013","36929","RAF","1","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058619","OR5-6","30013","36929","RN","1","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058623","OF3","47760","57200","Army","1","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058623","E1","18370","22124","Private Secretary","1","Human Resources"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058623","OR5-6","30013","36929","RN","1","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058631","OF2","37916","45090","Army","4","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058631","OF3","47760","57200","Army","7","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058631","OF4","67032","77617","Army","2","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058631","OF5","81310","89408","Army","1","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058631","OR4","26405","33182","Army","2","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058631","OR5-6","30013","36929","Army","1","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058631","OR7-8","33223","43252","Army","5","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058631","E1","18370","22124","HR Support Officer","2","Human Resources"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058631","OF1","24615","32703","RAF","1","Military"
